EmployeeID,Name,Department,JobRole,Gender,Age,Salary,Bonus,HireDate,ExitDate,Attrition,PerformanceRating,AbsenteeismDays
E4683,Employee_3683,Marketing,Manager,Female,41,179656.0,26554.424330726353,2021-10-28,,No,2,27
E4684,Employee_3684,Sales,Executive,Female,29,62175.0,10332.29988621152,2022-09-23,,No,3,20
E4685,Employee_3685,Hr,Manager,Male,58,141342.0,41890.919235841204,2019-01-08,,No,2,13
E4686,Employee_3686,Marketing,Executive,Male,36,184220.0,33244.891303730335,2020-01-01,,No,4,2
E4687,Employee_3687,Finance,Specialist,Male,22,135908.0,26847.49525066237,2021-07-24,,No,5,21
E4688,Employee_3688,Marketing,Associate ,Male,23,111344.0,29890.957552967575,2021-03-11,,No,2,17
E4689,Employee_3689,HR,Specialist,Female,53,160306.0,22267.83882141249,2019-12-13,,No,1,8
E4690,Employee_3690,sales,Specialist,Female,58,143459.0,10246.921073640695,2016-08-21,,No,4,29
E4691,Employee_3691,Hr,Manager,Male,56,144178.0,20916.18683318555,2021-04-21,,No,1,17
E4692,Employee_3692,Operations,Analyst,Female,43,94746.0,17036.497066054413,2019-09-05,2023-01-10,Yes,1,17
E4693,Employee_3693,sales,Manager,Male,52,108701.0,10400.323452350629,2018-12-17,2023-07-09,Yes,4,11
E4694,Employee_3694,IT,Executive,Female,28,168024.0,12692.66880346476,2018-06-25,,No,5,15
E4695,Employee_3695,,Associate,Male,25,45091.0,9804.427050657374,2019-09-10,2023-01-01,Yes,5,10
E4696,Employee_3696,Marketing,Manager,Female,33,56968.0,9662.297447378163,2019-05-01,,No,2,17
E4697,Employee_3697,HR,Analyst,Female,40,45430.0,4374.6357254327595,2017-04-21,2021-12-02,Yes,1,10
E4698,Employee_3698,sales,Associate,Female,54,151946.0,41174.266166150715,2022-05-15,,No,1,26
E4699,Employee_3699,Hr,Associate,Male,37,97824.0,20623.1087926246,2015-12-06,2018-08-24,Yes,1,18
E4700,Employee_3700,Sales,Analyst,Female,35,138484.0,24880.25318606761,2021-08-09,,No,3,12
E4701,Employee_3701,Finance,Specialist,Male,58,92233.0,18917.31975573834,2018-03-02,,No,5,16
E4702,Employee_3702,sales,Analyst,Male,53,81588.0,11597.707585712085,2016-03-07,2020-04-12,Yes,2,12
E4703,Employee_3703,IT,Manager,Female,31,76873.0,4631.688358508503,2019-08-31,,No,3,19
E4704,Employee_3704,Support,Executive,Female,37,77672.0,20574.52700506499,2016-06-09,,No,3,3
E4705,Employee_3705,Finance,Specialist,Male,44,196574.0,11827.465334771743,2019-03-19,,No,1,17
E4706,Employee_3706,,Specialist,Female,56,39495.0,11749.120227007792,2016-04-25,,No,1,19
E4707,Employee_3707,HR,Manager,Male,55,195065.0,48161.60440863516,2016-04-06,2020-03-01,Yes,2,23
E4708,Employee_3708,,Specialist,Female,21,105997.0,20393.37119403362,2019-11-21,,No,3,17
E4709,Employee_3709,IT,Executive,Female,36,36356.0,8478.09170281998,2020-01-11,,No,4,6
E4710,Employee_3710,Hr,Analyst ,Male,27,64261.0,17221.825486357448,2017-02-23,,No,1,11
E4711,Employee_3711,HR,Associate,Male,33,109833.0,9853.055149223232,2017-01-12,,No,1,3
E4712,Employee_3712,Marketing,Specialist,Female,48,123593.0,17393.940948691143,2020-07-13,,No,4,5
E4713,Employee_3713,Marketing,Executive,Female,55,94583.0,7665.010731062897,2015-01-18,,No,2,25
E4714,Employee_3714,sales,Associate,Female,32,136360.0,9369.3917839602,2017-04-10,2020-08-27,Yes,3,12
E4715,Employee_3715,IT,Associate,Male,55,129138.0,30879.602826266255,2017-08-27,2019-10-28,Yes,3,12
E4716,Employee_3716,Support,Specialist,Male,42,179295.0,45629.648591677236,2018-06-11,,No,2,4
E4717,Employee_3717,Hr,Specialist,Male,49,185397.0,31710.49974343374,2016-09-15,,No,1,11
E4718,Employee_3718,Sales,Associate,Male,50,93545.0,25116.81906548558,2022-11-25,,No,5,8
E4719,Employee_3719,Support,Executive,Male,57,46820.0,7675.042059139581,2019-12-15,,No,3,11
E4720,Employee_3720,Sales,Specialist,Male,22,100793.0,17349.33882902298,2022-08-01,,No,3,5
E4721,Employee_3721,Finance,Executive,female,57,95997.0,7315.067145957983,2022-05-13,,No,4,0
E4722,Employee_3722,Marketing,Executive ,Male,39,131243.0,30178.909922031267,2022-12-19,2024-12-06,Yes,3,20
E4723,Employee_3723,Sales,Associate,Male,27,158623.0,36595.13115592916,2017-11-07,,No,1,0
E4724,Employee_3724,Operations,Specialist ,Male,52,52413.0,3583.0112536138413,2017-05-25,2019-11-12,Yes,2,9
E4725,Employee_3725,Support,Analyst,Male,55,31378.0,5083.950734327594,2019-12-20,,No,1,0
E4726,Employee_3726,HR,Associate,Female,38,165886.0,44033.81026318839,2019-12-14,,No,1,10
E4727,Employee_3727,Finance,Executive,Female,33,84232.0,16203.959135554367,2018-03-22,2023-06-09,Yes,5,16
E4728,Employee_3728,,Associate,Female,51,122916.0,9694.070721441318,2019-06-04,,No,4,20
E4729,Employee_3729,sales,Executive,Male,50,,,2018-09-11,,No,3,28
E4730,Employee_3730,Finance,Associate,Male,23,158928.0,38672.09139603838,2019-05-24,,No,2,14
E4731,Employee_3731,sales,Specialist,Female,38,31363.0,9017.706499391346,2017-06-02,,No,1,28
E4732,Employee_3732,,Associate,Female,48,188681.0,12253.255824094213,2019-10-04,,No,5,13
E4733,Employee_3733,Hr,Executive,Male,58,146435.0,28108.98096339661,2017-09-18,2021-09-11,Yes,3,16
E4734,Employee_3734,Operations,Manager,Female,44,166094.0,14623.360730523538,2018-04-24,2020-12-09,Yes,4,9
E4735,Employee_3735,,Executive,Female,26,133558.0,38152.44901651533,2016-03-31,,No,3,7
E4736,Employee_3736,Marketing,Executive,Male,41,105692.0,7948.164830581898,2016-10-08,,No,1,2
E4737,Employee_3737,Sales,Manager,Male,50,124852.0,16439.203654206307,2017-10-31,2023-03-07,Yes,2,27
E4738,Employee_3738,Sales,Manager,Female,30,184161.0,47816.37540415699,2017-04-10,,No,5,6
E4739,Employee_3739,Support,Specialist ,Male,41,33877.0,2915.550442081943,2019-04-30,,No,4,0
E4740,Employee_3740,Finance,Analyst,Male,53,119666.0,28587.525162709986,2015-09-27,2017-05-25,Yes,4,21
E4741,Employee_3741,Hr,Analyst,Female,28,,,2020-09-14,2024-08-19,Yes,4,5
E4742,Employee_3742,Operations,Specialist,Male,53,108747.0,24380.595475834423,2020-07-22,,No,3,16
E4743,Employee_3743,Sales,Manager,Male,29,84235.0,24126.086772739967,2022-06-08,,No,1,7
E4744,Employee_3744,Finance,Associate,Male,25,81661.0,12566.811176432866,2020-07-31,2021-08-15,Yes,1,26
E4745,Employee_3745,Sales,Specialist,female,29,48837.0,10096.706777590918,2021-12-06,,No,2,12
E4746,Employee_3746,Marketing,Associate,Male,33,44674.0,6136.805908108813,2021-05-02,,No,4,23
E4747,Employee_3747,IT,Executive,Female,39,135319.0,7451.6859903679515,2023-02-21,2028-03-04,Yes,3,12
E4748,Employee_3748,,Analyst,male,41,35156.0,9041.633351487584,2020-03-12,,No,4,20
E4749,Employee_3749,Sales,Manager,Female,37,167559.0,43315.772092881234,2018-11-01,,No,3,17
E4750,Employee_3750,Sales,Executive,Female,57,110908.0,20234.290299217628,2018-02-20,,No,1,16
E4751,Employee_3751,Sales,Analyst,Male,55,194857.0,37206.73596010113,2021-10-19,,No,4,7
E4752,Employee_3752,IT,Specialist,Female,40,113872.0,13596.871915164747,2019-11-25,,No,5,3
E4753,Employee_3753,sales,Associate,Male,42,196759.0,54581.62526522122,2020-09-03,,No,3,3
E4754,Employee_3754,Hr,Analyst ,Male,54,63583.0,11970.085563363928,2018-04-08,2018-10-26,Yes,2,9
E4755,Employee_3755,IT,Executive,Male,37,74327.0,14477.560167171703,2016-08-12,,No,2,12
E4756,Employee_3756,Marketing,Associate,Female,53,,,2019-12-09,,No,1,23
E4757,Employee_3757,Support,Specialist,Female,34,121908.0,18537.690235540835,2020-03-17,2022-02-07,Yes,1,0
E4758,Employee_3758,Sales,Associate,Male,24,78093.0,9126.248301749725,2020-06-09,,No,5,11
E4759,Employee_3759,sales,Manager,Female,56,70849.0,8395.973451810796,2022-04-26,,No,1,18
E4760,Employee_3760,,Executive,Female,56,120470.0,16815.290801790747,2020-04-08,,No,3,27
E4761,Employee_3761,Support,Specialist,Male,33,134985.0,37791.6400213106,2020-04-14,,No,1,21
E4762,Employee_3762,Marketing,Manager,Male,36,77820.0,14508.20297438476,2021-05-21,,No,2,13
E4763,Employee_3763,Operations,Executive,Male,22,70194.0,20889.695724719844,2022-11-27,,No,3,11
E4764,Employee_3764,,Associate,Female,52,181944.0,25279.33188223085,2017-11-05,2020-06-17,Yes,2,21
E4765,Employee_3765,sales,Analyst,Female,27,,,2018-04-02,,No,1,13
E4766,Employee_3766,IT,Manager,Female,42,101473.0,28985.197547091735,2019-10-26,,No,2,18
E4767,Employee_3767,IT,Associate,Male,47,120860.0,11562.253030023005,2016-06-14,,No,4,1
E4768,Employee_3768,sales,Analyst,Female,52,74828.0,9325.329367913306,2019-04-20,2021-03-09,Yes,5,11
E4769,Employee_3769,sales,Manager,Female,27,171992.0,29093.29120123598,2018-10-13,,No,4,5
E4770,Employee_3770,Finance,Associate,Male,47,129490.0,12706.906821252513,2019-10-31,,No,3,4
E4771,Employee_3771,IT,Analyst,Female,28,118301.0,29797.407338623852,2020-03-01,,No,1,10
E4772,Employee_3772,Hr,Associate,Female,36,142010.0,34821.76915067148,2018-05-28,,No,3,27
E4773,Employee_3773,Operations,Analyst,Male,44,135806.0,28032.71225494546,2018-03-30,,No,2,21
E4774,Employee_3774,HR,Specialist,Female,49,159326.0,23307.033238394677,2022-09-12,,No,5,29
E4775,Employee_3775,,Analyst,Female,31,196561.0,26381.404254978457,2022-05-24,,No,1,21
E4776,Employee_3776,Support,Manager,Female,41,112176.0,18591.414582838534,2022-09-05,2024-11-10,Yes,5,12
E4777,Employee_3777,Finance,Executive,Female,43,199108.0,15249.887449693224,2016-11-10,,No,1,17
E4778,Employee_3778,Sales,Specialist,Male,48,135866.0,15939.13053941146,2015-11-27,,No,1,2
E4779,Employee_3779,HR,Specialist,male,37,92232.0,19801.695710569493,2019-08-10,,No,1,16
E4780,Employee_3780,Finance,Specialist,Male,43,69214.0,11929.060330610899,2016-10-11,,No,2,28
E4781,Employee_3781,,Associate,Male,46,73026.0,4186.5369246699065,2021-04-09,,No,1,15
E4782,Employee_3782,IT,Specialist,Female,45,49374.0,11233.024238537273,2015-08-10,,No,5,2
E4783,Employee_3783,Support,Specialist,Male,52,160704.0,22972.67688428976,2018-09-10,2020-09-01,Yes,4,6
E4784,Employee_3784,Marketing,Manager,Male,39,173206.0,39694.91405550448,2023-02-08,,No,5,26
E4785,Employee_3785,,Analyst,Female,21,135985.0,39610.81746065169,2021-08-09,,No,1,3
E4786,Employee_3786,HR,Analyst,male,22,127475.0,18111.536638672587,2015-02-26,2020-03-19,Yes,5,22
E4787,Employee_3787,IT,Associate,Male,22,193266.0,56106.796570606944,2020-03-31,,No,4,11
E4788,Employee_3788,Finance,Analyst,Female,53,127392.0,22031.620385450915,2020-08-13,,No,1,8
E4789,Employee_3789,HR,Analyst,Male,46,90379.0,14231.207117609058,2021-11-21,,No,2,26
E4790,Employee_3790,IT,Associate,Male,35,49046.0,6948.794372878625,2022-03-24,,No,1,0
E4791,Employee_3791,Support,Manager,male,55,100904.0,9613.932561109277,2015-10-07,,No,2,23
E4792,Employee_3792,,Associate,Female,39,84822.0,7114.670081204307,2019-11-15,,No,3,5
E4793,Employee_3793,sales,Associate,Male,45,57546.0,2940.0323813227574,2021-11-05,,No,4,0
E4794,Employee_3794,Support,Manager,Male,39,166302.0,33168.28156450586,2017-01-08,,No,3,10
E4795,Employee_3795,,Manager,Male,30,82164.0,16881.74585193867,2015-12-15,,No,5,14
E4796,Employee_3796,Sales,Specialist,Female,52,58577.0,11640.377645406541,2019-04-06,2021-07-22,Yes,5,18
E4797,Employee_3797,Finance,Executive,Female,43,38583.0,11262.369918968807,2020-06-11,,No,1,9
E4798,Employee_3798,IT,Manager,Male,34,67962.0,20231.64440369183,2022-03-11,,No,5,20
E4799,Employee_3799,IT,Executive,Male,50,149012.0,27037.81178822971,2016-12-21,2020-03-14,Yes,3,11
E4800,Employee_3800,Marketing,Manager,Male,45,132330.0,9796.070026709904,2022-06-07,2026-01-03,Yes,2,28
E4801,Employee_3801,IT,Executive ,Female,57,185190.0,50322.32361071185,2016-02-27,,No,5,25
E4802,Employee_3802,,Specialist,Male,42,141045.0,30867.27244380387,2018-03-11,,No,4,3
E4803,Employee_3803,Support,Manager,Female,22,170216.0,33728.97324674752,2023-02-11,,No,4,23
E4804,Employee_3804,Finance,Associate,Male,49,99741.0,21500.35815933499,2019-02-04,2024-01-02,Yes,4,18
E4805,Employee_3805,sales,Analyst,Male,57,85485.0,23850.32659595141,2023-01-01,,No,4,14
E4806,Employee_3806,,Analyst,Male,40,154115.0,43706.0330727623,2019-01-08,,No,5,9
E4807,Employee_3807,Finance,Analyst,Female,50,153671.0,11774.89888259775,2022-12-29,2028-02-03,Yes,4,7
E4808,Employee_3808,,Executive,Male,58,42738.0,6683.492858875036,2021-09-07,2024-11-14,Yes,3,3
E4809,Employee_3809,sales,Analyst,Female,55,143585.0,43000.452492314565,2017-06-26,2018-04-06,Yes,5,15
E4810,Employee_3810,,Executive,Male,47,174867.0,48141.26700260381,2018-06-30,,No,4,19
E4811,Employee_3811,Hr,Manager,Female,23,192632.0,12700.387966675295,2019-06-22,,No,4,0
E4812,Employee_3812,Sales,Manager,Female,57,50929.0,3266.0083263649067,2020-02-16,2022-05-20,Yes,2,20
E4813,Employee_3813,Marketing,Executive,Male,51,145006.0,41128.45604190301,2018-10-27,,No,3,7
E4814,Employee_3814,Finance,Associate,male,23,,,2020-04-24,2021-09-25,Yes,5,15
E4815,Employee_3815,Support,Specialist,Male,41,46631.0,6852.682043783951,2016-11-14,,No,5,3
E4816,Employee_3816,sales,Manager,Female,51,49144.0,9004.232931769724,2020-01-19,,No,5,23
E4817,Employee_3817,Marketing,Specialist,Female,45,74456.0,12889.648169676428,2020-01-17,,No,2,14
E4818,Employee_3818,Support,Specialist,Male,56,192254.0,52776.98445324805,2018-03-15,,No,4,4
E4819,Employee_3819,Support,Executive,Male,38,57003.0,7315.306604030359,2015-03-28,2016-03-15,Yes,1,28
E4820,Employee_3820,sales,Executive,Male,54,71682.0,19522.797548405895,2020-01-28,,No,2,1
E4821,Employee_3821,Marketing,Manager,Male,47,130613.0,18390.02456501327,2021-10-26,,No,1,7
E4822,Employee_3822,Finance,Associate,Female,50,120935.0,35452.93397644399,2015-06-18,,No,4,17
E4823,Employee_3823,sales,Specialist,Female,43,66069.0,10018.828276528768,2022-06-16,2023-10-09,Yes,2,28
E4824,Employee_3824,Finance,Executive,Male,40,81332.0,18781.17259143106,2015-08-20,,No,1,14
E4825,Employee_3825,IT,Executive,Male,55,147230.0,16109.089897785134,2021-07-03,,No,1,17
E4826,Employee_3826,Marketing,Analyst,Female,50,180821.0,13334.531995770029,2021-09-05,2025-04-22,Yes,4,4
E4827,Employee_3827,Sales,Executive,Female,41,116924.0,7394.461002377437,2022-02-01,2023-06-12,Yes,4,1
E4828,Employee_3828,Support,Specialist,Female,39,169151.0,27304.899450991514,2019-05-24,,No,5,23
E4829,Employee_3829,,Associate,Female,37,134319.0,8455.41575184455,2021-02-20,,No,2,12
E4830,Employee_3830,Hr,Specialist,Male,58,117189.0,27901.05946323327,2016-07-10,,No,5,13
E4831,Employee_3831,Marketing,Analyst,Female,38,,,2020-11-14,2023-04-11,Yes,4,12
E4832,Employee_3832,IT,Associate,Male,56,74739.0,14757.998663153387,2023-01-15,,No,1,14
E4833,Employee_3833,Support,Analyst,Female,56,37045.0,2614.8814837256637,2018-05-22,,No,4,5
E4834,Employee_3834,Finance,Manager,Female,56,147775.0,34429.43429727904,2016-11-29,,No,1,17
E4835,Employee_3835,Finance,Executive,Male,32,179301.0,11629.556468162404,2022-01-04,,No,3,15
E4836,Employee_3836,Marketing,Associate,Female,41,101296.0,9558.446238498462,2018-11-20,2021-12-17,Yes,5,27
E4837,Employee_3837,,Specialist,Female,51,165865.0,17639.83044153176,2022-09-16,2026-09-17,Yes,3,13
E4838,Employee_3838,Operations,Specialist,Male,49,56998.0,13648.360699490442,2015-12-30,,No,3,25
E4839,Employee_3839,Operations,Specialist,Male,56,115443.0,19024.225476339987,2019-02-18,2019-12-15,Yes,3,24
E4840,Employee_3840,,Associate,Male,55,190360.0,26798.087027808546,2018-06-04,,No,4,16
E4841,Employee_3841,Operations,Specialist,Female,32,37928.0,6821.803449936613,2017-05-17,,No,2,17
E4842,Employee_3842,Sales,Manager,Female,50,128631.0,28575.36123600241,2022-08-14,2024-11-23,Yes,4,20
E4843,Employee_3843,Sales,Executive,Male,58,39322.0,5584.409237138655,2022-07-14,,No,1,11
E4844,Employee_3844,Finance,Analyst,Female,41,138052.0,12844.621947914597,2019-04-12,,No,5,17
E4845,Employee_3845,HR,Associate,Female,49,,,2019-05-19,,No,4,29
E4846,Employee_3846,Hr,Specialist,Female,48,106000.0,8074.686656854171,2015-09-13,,No,5,3
E4847,Employee_3847,IT,Manager,Male,21,151227.0,13146.296507228257,2021-08-24,,No,3,28
E4848,Employee_3848,Finance,Manager,Male,29,187726.0,10355.991688057135,2020-08-11,,No,1,17
E4849,Employee_3849,,Specialist,male,27,120257.0,8974.631797526368,2018-08-27,,No,4,10
E4850,Employee_3850,Marketing,Manager,Male,50,171370.0,15945.486991807766,2018-09-09,,No,1,10
E4851,Employee_3851,Finance,Analyst,Female,22,89633.0,23807.379526349985,2019-08-17,,No,4,8
E4852,Employee_3852,Operations,Manager,Male,25,185481.0,28212.527571391252,2017-11-22,,No,1,28
E4853,Employee_3853,,Associate,Male,25,98901.0,10760.552255589682,2018-03-29,2021-01-31,Yes,4,1
E4854,Employee_3854,Hr,Specialist,Female,28,184132.0,17142.363412813098,2021-04-12,2025-07-06,Yes,3,10
E4855,Employee_3855,sales,Associate,Female,36,38802.0,3385.8839501041,2015-12-05,2019-09-29,Yes,2,6
E4856,Employee_3856,Sales,Manager,Female,30,74233.0,6255.511775967677,2022-07-03,,No,3,1
E4857,Employee_3857,HR,Manager,Female,58,187344.0,35219.46340974908,2019-06-01,,No,3,14
E4858,Employee_3858,,Executive,Female,42,39795.0,2388.8008002935753,2015-09-18,,No,5,24
E4859,Employee_3859,sales,Executive,Female,44,194340.0,53624.845246313664,2020-08-16,,No,1,27
E4860,Employee_3860,HR,Manager,Male,27,107402.0,22283.45958515012,2023-03-04,,No,2,21
E4861,Employee_3861,,Specialist,Male,47,147253.0,16299.098513923838,2017-07-09,2018-03-31,Yes,2,9
E4862,Employee_3862,,Analyst,Female,46,180404.0,30634.51035664885,2022-09-07,,No,2,6
E4863,Employee_3863,IT,Specialist,Female,37,108346.0,18094.721709851445,2017-09-14,,No,4,11
E4864,Employee_3864,sales,Manager,Female,53,38947.0,8277.982541933714,2020-02-11,,No,3,25
E4865,Employee_3865,Sales,Executive,Male,49,37012.0,4220.3586304406,2023-01-03,,No,5,28
E4866,Employee_3866,Marketing,Manager,Female,44,39515.0,2817.817591853756,2020-11-01,,No,1,24
E4867,Employee_3867,Hr,Executive,Male,32,39200.0,9254.188663616915,2016-06-22,,No,1,10
E4868,Employee_3868,HR,Analyst,female,59,144817.0,21150.130108250312,2017-08-07,,No,5,12
E4869,Employee_3869,sales,Manager,Male,44,82047.0,20719.465005706552,2017-09-29,,No,1,26
E4870,Employee_3870,Operations,Executive,Male,34,144988.0,35470.65627057716,2016-02-10,2020-06-06,Yes,1,26
E4871,Employee_3871,Hr,Manager,Male,46,62850.0,15276.10689182249,2019-09-05,2022-05-25,Yes,3,5
E4872,Employee_3872,Hr,Executive,Female,48,184818.0,53012.49756751595,2020-08-07,2023-03-25,Yes,5,0
E4873,Employee_3873,HR,Manager,Female,57,155982.0,21799.366449138248,2017-05-26,2020-03-15,Yes,5,4
E4874,Employee_3874,Hr,Specialist,Female,34,101114.0,13144.94350471824,2022-05-05,,No,1,6
E4875,Employee_3875,HR,Analyst,Female,44,148371.0,30999.851561659616,2023-01-10,,No,4,8
E4876,Employee_3876,Support,Associate,Male,23,139806.0,39540.829273477684,2022-04-24,,No,2,0
E4877,Employee_3877,IT,Associate,Female,35,57786.0,12262.56302486612,2018-06-21,,No,1,5
E4878,Employee_3878,,Manager,Male,23,37017.0,7084.346131033664,2017-10-10,2020-03-12,Yes,3,4
E4879,Employee_3879,,Specialist,Female,38,107568.0,31104.903097903945,2022-10-14,2027-02-21,Yes,4,21
E4880,Employee_3880,,Analyst,Male,39,81055.0,11660.797634059341,2017-06-02,2021-06-08,Yes,2,1
E4881,Employee_3881,,Associate,Female,26,45963.0,8864.522606869736,2017-09-02,,No,1,11
E4882,Employee_3882,Support,Manager,Female,47,116962.0,22338.166763646113,2023-02-23,,No,3,12
E4883,Employee_3883,HR,Manager,Female,40,163242.0,33384.3146956743,2015-03-09,,No,3,27
E4884,Employee_3884,Hr,Associate,Male,45,87219.0,14044.77460347525,2018-08-02,,No,5,21
E4885,Employee_3885,Support,Associate,Male,32,107093.0,25808.222401875893,2021-02-11,2024-06-08,Yes,5,7
E4886,Employee_3886,Marketing,Executive,Female,52,104891.0,11021.97325566883,2021-01-03,,No,5,20
E4887,Employee_3887,Support,Analyst,Female,46,141027.0,20270.787929754264,2020-02-08,,No,5,17
E4888,Employee_3888,IT,Analyst,Female,54,127654.0,23600.51557705551,2018-02-11,2022-10-26,Yes,1,28
E4889,Employee_3889,Hr,Executive,Female,21,68865.0,16837.253516421933,2019-06-10,2024-09-26,Yes,1,29
E4890,Employee_3890,Sales,Analyst,Female,54,182875.0,51000.97550307024,2017-06-02,2020-12-21,Yes,3,22
E4891,Employee_3891,Finance,Executive,Male,41,132491.0,21528.44855816336,2016-11-08,2021-10-18,Yes,4,3
E4892,Employee_3892,Hr,Associate,Male,25,117719.0,31523.150540417933,2018-03-25,,No,3,22
E4893,Employee_3893,HR,Analyst,Female,28,175682.0,50469.57595574916,2015-02-19,2018-05-03,Yes,2,27
E4894,Employee_3894,Support,Manager,Female,40,76059.0,11037.382087223099,2019-01-19,,No,3,20
E4895,Employee_3895,Marketing,Executive,Female,41,56627.0,6868.794909818928,2018-08-06,,No,1,8
E4896,Employee_3896,Marketing,Analyst,Female,38,196655.0,51295.545699580274,2017-09-24,2022-02-26,Yes,4,1
E4897,Employee_3897,,Associate,Male,27,88126.0,25853.279993123848,2015-07-22,,No,3,29
E4898,Employee_3898,Finance,Specialist,Female,37,33794.0,7626.835827853467,2015-02-14,2017-12-06,Yes,2,20
E4899,Employee_3899,Operations,Analyst,Male,48,150973.0,24988.2886178595,2020-09-15,,No,5,12
E4900,Employee_3900,sales,Analyst,Female,44,88413.0,19448.0929862948,2015-10-28,2017-02-26,Yes,2,12
E4901,Employee_3901,Sales,Analyst,Female,24,41829.0,7591.514876320718,2022-03-13,,No,2,7
E4902,Employee_3902,,Manager,Male,34,185387.0,15292.337450527039,2015-03-12,,No,3,28
E4903,Employee_3903,,Manager,Male,56,94102.0,24930.0638219607,2022-01-20,,No,1,19
E4904,Employee_3904,Marketing,Specialist,Male,34,125789.0,9064.17688583867,2023-03-16,,No,1,14
E4905,Employee_3905,IT,Analyst,Female,24,107179.0,16782.48720754771,2020-07-18,,No,5,21
E4906,Employee_3906,Hr,Associate,female,28,90332.0,12260.37039930956,2017-01-06,2022-06-03,Yes,4,26
E4907,Employee_3907,HR,Analyst,Female,40,66843.0,18422.825480278654,2018-04-13,2022-11-30,Yes,2,0
E4908,Employee_3908,Support,Manager,Female,23,141757.0,8550.31388912649,2021-06-03,2026-01-21,Yes,1,14
E4909,Employee_3909,Marketing,Specialist,Male,55,177828.0,40572.395324588346,2023-03-18,,No,4,18
E4910,Employee_3910,Finance,Manager,Male,36,36586.0,4508.361760808548,2020-12-29,2022-08-22,Yes,1,1
E4911,Employee_3911,sales,Associate,Female,54,174571.0,38326.15935755947,2020-04-09,,No,5,14
E4912,Employee_3912,Sales,Specialist,Male,46,48982.0,5448.725400781788,2020-08-12,,No,3,0
E4913,Employee_3913,Marketing,Specialist,Female,53,146242.0,11376.506390146813,2020-11-15,,No,1,10
E4914,Employee_3914,Operations,Associate,Female,44,69883.0,17124.890242710266,2023-02-07,,No,3,22
E4915,Employee_3915,Finance,Analyst,Male,40,45151.0,12204.459020887602,2023-01-26,,No,5,7
E4916,Employee_3916,Support,Specialist,Male,54,135190.0,24494.03717936685,2016-08-22,,No,5,13
E4917,Employee_3917,Finance,Executive,Male,48,33709.0,7794.474283102409,2015-08-02,,No,4,20
E4918,Employee_3918,IT,Analyst,Female,45,188466.0,31064.119484393068,2020-11-12,,No,5,8
E4919,Employee_3919,Hr,Analyst,Female,38,136276.0,35723.95984426752,2016-04-09,2019-01-26,Yes,4,20
E4920,Employee_3920,Finance,Associate,Male,56,120037.0,20411.99407787607,2020-09-30,2022-08-18,Yes,3,11
E4921,Employee_3921,Finance,Analyst,Female,48,55226.0,5369.7421008024,2019-10-22,,No,3,11
E4922,Employee_3922,Marketing,Executive,Male,35,145855.0,34135.39267441818,2022-11-02,,No,3,11
E4923,Employee_3923,IT,Specialist,Male,28,183816.0,19110.333971764572,2017-03-13,,No,4,28
E4924,Employee_3924,sales,Specialist,Male,41,171677.0,36167.81233742988,2016-09-15,2021-08-24,Yes,1,22
E4925,Employee_3925,IT,Associate,Male,27,165830.0,46883.17124950373,2018-11-19,,No,3,10
E4926,Employee_3926,Sales,Specialist,Female,54,145070.0,29179.476438534188,2018-10-25,,No,5,29
E4927,Employee_3927,Finance,Manager,Female,56,122506.0,35169.22409535703,2018-09-27,2022-09-28,Yes,4,28
E4928,Employee_3928,HR,Associate,Female,50,124138.0,21308.599400878134,2022-09-09,,No,4,2
E4929,Employee_3929,Support,Specialist,Female,37,55960.0,13945.401540336756,2020-11-04,,No,2,22
E4930,Employee_3930,,Analyst,Male,58,87773.0,11495.453167288793,2017-04-25,,No,3,3
E4931,Employee_3931,Operations,Analyst,Male,46,145708.0,37417.03874743143,2020-06-20,,No,2,7
E4932,Employee_3932,Operations,Manager,Male,30,106488.0,7081.623262785063,2016-09-10,,No,2,17
E4933,Employee_3933,IT,Manager,Male,56,108243.0,18677.369119626495,2016-07-26,,No,3,17
E4934,Employee_3934,,Associate,Male,27,114766.0,25582.18752951544,2019-05-19,2020-08-06,Yes,5,28
E4935,Employee_3935,Sales,Executive,Female,23,,,2020-01-01,,No,5,29
E4936,Employee_3936,Sales,Associate,Female,39,31947.0,1805.537472918934,2018-03-10,,No,3,15
E4937,Employee_3937,Hr,Manager,Female,59,54031.0,14087.469987994711,2019-05-13,,No,4,1
E4938,Employee_3938,Operations,Analyst,Female,45,177712.0,32881.49329641733,2023-03-11,,No,2,16
E4939,Employee_3939,sales,Associate,Female,50,174802.0,42689.373250114506,2015-04-20,,No,5,24
E4940,Employee_3940,Hr,Executive,Female,54,175227.0,37706.019065694716,2016-09-29,2022-01-25,Yes,3,5
E4941,Employee_3941,HR,Specialist,Male,33,66326.0,19019.501108085813,2022-05-18,,No,5,12
E4942,Employee_3942,IT,Specialist,Male,41,183618.0,37552.2133312311,2015-10-29,,No,5,2
E4943,Employee_3943,Hr,Executive,Female,40,75411.0,6442.271392289422,2021-03-20,2026-04-26,Yes,3,2
E4944,Employee_3944,Marketing,Analyst,female,42,39542.0,5909.706065581089,2015-12-31,2019-06-20,Yes,3,1
E4945,Employee_3945,HR,Manager,Female,37,125552.0,20287.62326564187,2022-10-16,,No,4,20
E4946,Employee_3946,Hr,Analyst,Male,53,47305.0,6338.344213537967,2023-02-16,,No,5,8
